3.720000	0.960402	0.925868	3.229244	7.865311	14.935589
3.730000	0.962115	0.906879	3.172847	7.845332	14.937011
3.740000	0.963628	0.888028	3.116592	7.825494	14.938229
3.750000	0.964939	0.869313	3.060488	7.805797	14.939243
3.760000	0.966045	0.850733	3.004540	7.786238	14.940049
3.770000	0.966946	0.832284	2.948758	7.766817	14.940645
3.780000	0.967638	0.813967	2.893147	7.747531	14.941031
3.790000	0.968120	0.795778	2.837716	7.728379	14.941203
3.800000	0.968389	0.777717	2.782472	7.709359	14.941159
3.810000	0.968445	0.759780	2.727422	7.690470	14.940898
3.820000	0.968284	0.741967	2.672573	7.671709	14.940418
3.830000	0.967906	0.724275	2.617934	7.653075	14.939718
3.840000	0.967309	0.706702	2.563510	7.634567	14.938794
3.850000	0.966490	0.689246	2.509309	7.616182	14.937646
3.860000	0.965449	0.671905	2.455339	7.597919	14.936273
3.870000	0.964184	0.654677	2.401607	7.579775	14.934671
3.880000	0.962693	0.637561	2.348119	7.561749	14.932841
3.890000	0.960975	0.620553	2.294884	7.543839	14.930781
3.900000	0.959029	0.603652	2.241908	7.526043	14.928489
3.910000	0.956852	0.586856	2.189198	7.508359	14.925963
3.920000	0.954445	0.570162	2.136762	7.490786	14.923203
3.930000	0.951806	0.553569	2.084606	7.473320	14.920208
3.940000	0.948933	0.537074	2.032738	7.455960	14.916976
3.950000	0.945826	0.520674	1.981164	7.438705	14.913506
3.960000	0.942483	0.504369	1.929892	7.421552	14.909798
3.970000	0.938904	0.488155	1.878928	7.404498	14.905849
3.980000	0.935088	0.472030	1.828279	7.387543	14.901660
3.990000	0.931033	0.455992	1.777952	7.370683	14.897229
4.000000	0.926739	0.440039	1.727954	7.353918	14.892556
4.010000	0.922206	0.424168	1.678291	7.337244	14.887640
4.020000	0.917432	0.408378	1.628971	7.320660	14.882480
4.030000	0.912417	0.392665	1.579999	7.304163	14.877075
4.040000	0.907161	0.377028	1.531383	7.287752	14.871426
4.050000	0.901662	0.361465	1.483129	7.271424	14.865531
4.060000	0.895921	0.345972	1.435242	7.255177	14.859390
4.070000	0.889936	0.330548	1.387731	7.239009	14.853003
4.080000	0.883709	0.315191	1.340600	7.222918	14.846369
4.090000	0.877237	0.299897	1.293857	7.206902	14.839488
4.100000	0.870522	0.284666	1.247508	7.190958	14.832360
4.110000	0.863562	0.269493	1.201558	7.175085	14.824984
4.120000	0.856359	0.254379	1.156013	7.159281	14.817361
4.130000	0.848911	0.239319	1.110881	7.143542	14.809490
4.140000	0.841218	0.224311	1.066166	7.127868	14.801372
4.150000	0.833282	0.209354	1.021875	7.112256	14.793007
4.160000	0.825101	0.194445	0.978013	7.096704	14.784394
4.170000	0.816676	0.179582	0.934586	7.081209	14.775533
4.180000	0.808007	0.164763	0.891600	7.065770	14.766426
4.190000	0.799094	0.149984	0.849060	7.050385	14.757072
4.200000	0.789938	0.135245	0.806972	7.035051	14.747472
4.210000	0.780539	0.120543	0.765341	7.019766	14.737626
4.220000	0.770898	0.105875	0.724172	7.004529	14.727534
4.230000	0.761014	0.091240	0.683472	6.989337	14.717197
4.240000	0.750889	0.076635	0.643244	6.974188	14.706616
4.250000	0.740523	0.062058	0.603494	6.959081	14.695790
4.260000	0.729916	0.047507	0.564227	6.944013	14.684722
4.270000	0.719070	0.032980	0.525448	6.928982	14.673411
4.280000	0.707984	0.018475	0.487161	6.913986	14.661858
4.290000	0.696660	0.003989	0.449372	6.899023	14.650064
4.300000	0.685099	-0.010479	0.412085	6.884092	14.638030
4.310000	0.673301	-0.024932	0.375304	6.869190	14.625757
4.320000	0.661268	-0.039371	0.339034	6.854315	14.613245
4.330000	0.648999	-0.053798	0.303279	6.839467	14.600497
4.340000	0.636497	-0.068216	0.268043	6.824642	14.587512
4.350000	0.623762	-0.082626	0.233332	6.809839	14.574292
4.360000	0.610796	-0.097031	0.199147	6.795056	14.560839
4.370000	0.597599	-0.111432	0.165494	6.780291	14.547152
4.380000	0.584173	-0.125831	0.132377	6.765543	14.533235
4.390000	0.570519	-0.140229	0.099798	6.750810	14.519087
4.400000	0.556638	-0.154630	0.067762	6.736090	14.504710
4.410000	0.542532	-0.169033	0.036272	6.721381	14.490106
4.420000	0.528202	-0.183442	0.005331	6.706682	14.475277
4.430000	0.513650	-0.197858	-0.025057	6.691992	14.460222
4.440000	0.498876	-0.212283	-0.054889	6.677308	14.444945
4.450000	0.483883	-0.226717	-0.084162	6.662629	14.429447
4.460000	0.468672	-0.241163	-0.112873	6.647953	14.413729
4.470000	0.453244	-0.255623	-0.141020	6.633280	14.397793
4.480000	0.437602	-0.270097	-0.168599	6.618607	14.381641
4.490000	0.421746	-0.284588	-0.195607	6.603934	14.365275
4.500000	0.405679	-0.299097	-0.222044	6.589258	14.348696
4.510000	0.389403	-0.313624	-0.247905	6.574579	14.331906
4.520000	0.372919	-0.328173	-0.273190	6.559895	14.314907
4.530000	0.356229	-0.342743	-0.297895	6.545205	14.297701
4.540000	0.339334	-0.357336	-0.322019	6.530507	14.280290
4.550000	0.322238	-0.371954	-0.345559	6.515801	14.262676
4.560000	0.304942	-0.386597	-0.368515	6.501086	14.244861
4.570000	0.287447	-0.401267	-0.390884	6.486359	14.226847
4.580000	0.269756	-0.415965	-0.412665	6.471621	14.208637
4.590000	0.251871	-0.430691	-0.433856	6.456870	14.190232
4.600000	0.233794	-0.445448	-0.454457	6.442105	14.171634
4.610000	0.215527	-0.460236	-0.474465	6.427325	14.152847
4.620000	0.197073	-0.475055	-0.493881	6.412529	14.133871
4.630000	0.178433	-0.489907	-0.512702	6.397716	14.114710
